formula,predicted_log_conductivity,predicted_conductivity
Li5Ti7Br5F2,-7.27234,5.3414624e-08
Li6Zr2S5O7,-7.272548,5.3389e-08
Li3Ge7Si,-7.2776427,5.2766378e-08
Li3BrF2S4,-7.2778687,5.2738923e-08
Li4N3Ti2,-7.2804637,5.2424742e-08
Li3Si7Ge3,-7.282333,5.2199592e-08
LiGeAlSiCl7,-7.2829814,5.2121703e-08
Li3Ti4O,-7.2832894,5.2084747e-08
Li5Cl6F4Zr6S7,-7.283551,5.2053363e-08
Li6Si3S2,-7.285784,5.178646e-08
LiF5Cl2N2Zr2,-7.2878637,5.1539033e-08
Li6Ti6Al,-7.292623,5.0977317e-08
Li3N7Zr,-7.2935686,5.0866444e-08
Li5N7O2S7,-7.2939653,5.082e-08
Li6S2Ge5Al3,-7.2941184,5.0802093e-08
Li3Si7Ti2,-7.295073,5.0690545e-08
Li5Br4N5,-7.2950945,5.068804e-08
Li4Si5Ge2,-7.2953787,5.0654883e-08
Li6Al6S3P7,-7.2956324,5.0625303e-08
Li7F6N7Zr2,-7.296421,5.053345e-08
Li4N3P7,-7.296691,5.0502056e-08
Li5F4Al3Ge7,-7.2992816,5.02017e-08
LiLaSi6Al4,-7.2993927,5.0188856e-08
Li2Ge3O,-7.299788,5.0143196e-08
Li7S5Si6,-7.2998433,5.013681e-08
Li7Br6O5,-7.300002,5.011848e-08
Li4Al7Zr2N2La7,-7.300188,5.0097025e-08
Li4S6Ge7,-7.300619,5.0047326e-08
LiZrTi3,-7.301551,4.994007e-08
LiZrGe3Si7,-7.3017197,4.992066e-08
LiTi7Si2,-7.302988,4.977508e-08
Li5OAl4P,-7.303827,4.967904e-08
Li6Zr6TiS2,-7.303886,4.9672277e-08
Li3Ti6S,-7.306308,4.939605e-08
LiAl7Br2,-7.3069496,4.9323102e-08
Li3Cl2Zr2,-7.3075476,4.9255238e-08
Li7Al7LaSi5,-7.3089805,4.9092996e-08
Li7S4AlGe5Si4,-7.3093243,4.9054147e-08
Li4La4Cl4P3,-7.310122,4.8964125e-08
Li3S6Si4,-7.3108373,4.888355e-08
Li5O4Ge7P,-7.3116364,4.8793677e-08
Li7GeLa3,-7.312201,4.873029e-08
Li4S5N4,-7.3127365,4.867024e-08
Li3FTi4Cl7,-7.3135266,4.8581775e-08
LiLa7Ti4S4,-7.313974,4.8531767e-08
LiAl6Br,-7.314239,4.8502148e-08
Li4O4S6Ge7Cl2,-7.31467,4.845403e-08
Li3Si5La2S3Al6,-7.3148775,4.8430895e-08
Li5FTiZr5O,-7.317659,4.8121716e-08
Li7F4N4La5Al3,-7.319545,4.7913204e-08
Li2LaO3Cl3,-7.320112,4.785064e-08
Li2OP5Ti7,-7.3211465,4.7736822e-08
LiPN,-7.3240385,4.7419995e-08
Li5N3O,-7.3240914,4.7414215e-08
Li5Zr3Ti6La6,-7.32446,4.737399e-08
Li6AlTi5,-7.3251147,4.7302628e-08
Li7BrS3Si4O4,-7.325153,4.7298474e-08
Li6S6O7Zr7F5,-7.3260493,4.7200942e-08
Li2Ge4O5Al4Zr4,-7.326246,4.7179597e-08
Li3Ti3O6Cl4,-7.3265,4.7151993e-08
Li6Al7Si7F3Br7,-7.32765,4.702729e-08
Li2Br3Al3Ti3La5,-7.3277564,4.7015774e-08
Li7La2O7,-7.329794,4.6795712e-08
Li4FBr3,-7.33091,4.6675588e-08
Li6Zr2Ti6Ge,-7.3312764,4.6636245e-08
Li7BrS5PO5,-7.331373,4.6625853e-08
Li2Zr5F7Si7Cl4,-7.331594,4.6602157e-08
Li6Zr5Si3,-7.3331265,4.6437993e-08
LiTi5S5Cl6,-7.334565,4.628442e-08
Li3Si2Ge4S,-7.33622,4.610842e-08
Li4Ge3Si7,-7.3365383,4.607461e-08
Li5N4Ti3O6,-7.338232,4.5895273e-08
Li7Zr6Al2,-7.3389063,4.5824077e-08
Li7Ge6La7,-7.34001,4.570775e-08
Li4P7S6Si2N5,-7.3404164,4.566501e-08
Li5SiAl7Ge7Zr3,-7.3407946,4.5625267e-08
Li3Ge6Si4,-7.341446,4.555689e-08
Li2Ge2N4S5F2,-7.3422832,4.546914e-08
Li5N5O2S7La6,-7.3432384,4.5369255e-08
Li5N6Ge3,-7.345,4.5185615e-08
Li4Ti5O5N4,-7.345545,4.5128946e-08
Li3Si4Al6Br7Ge5,-7.345565,4.5126864e-08
Li3S5Ge7Ti2Al5,-7.3458276,4.5099572e-08
Li5La6N2Br6,-7.346244,4.5056364e-08
LiGe4Al,-7.3473196,4.4944898e-08
Li3S3N5Cl5Al2,-7.3490486,4.476632e-08
Li5Ti3Zr5,-7.349689,4.4700357e-08
Li2Br3Al7,-7.35044,4.4623125e-08
Li4Al6Si5ClF,-7.3514876,4.4515613e-08
Li6Ti7F4N5,-7.352786,4.4382723e-08
LiBr4FO7Zr7,-7.35563,4.4093042e-08
Li2La3F4Al5O4,-7.3566804,4.398652e-08
Li6Zr5Ti2Cl7,-7.356968,4.3957407e-08
Li6Ti6SZr5,-7.357818,4.3871438e-08
Li4Br3La5N6,-7.3583,4.3822766e-08
Li7Ge7Si3Al7Zr3,-7.359209,4.3731156e-08
Li5O3P2N6S6,-7.3612504,4.3526086e-08
Li5S3N3Al2,-7.361976,4.3453408e-08
Li6Cl2Ti5F6,-7.362535,4.3397527e-08
Li2Si7Cl3,-7.364721,4.3179657e-08
Li6Zr7Ti2,-7.365085,4.314345e-08
Li2Al3OGe5,-7.367433,4.291083e-08
Li2S4Al2N5,-7.3690047,4.2755822e-08
LiN3La7Cl7,-7.36928,4.2728747e-08
Li2Ti7La7S4,-7.36943,4.271397e-08
Li7N4Al3Si6,-7.3698683,4.267089e-08
Li6P2N7,-7.370013,4.265665e-08
Li5TiCl2F3,-7.3705297,4.2605958e-08
Li4La6Al6Ge,-7.3708606,4.2573507e-08
Li7F2N5,-7.3709044,4.2569205e-08
Li5Al2Zr5Cl3F3,-7.370969,4.2562895e-08
LiGeSi7Al3Br4,-7.3749514,4.2174374e-08
Li6O2F,-7.375189,4.215132e-08
Li6La7Al7P4,-7.375767,4.209522e-08
LiTi4Zr2,-7.3765855,4.2015984e-08
Li5Al2Zr4,-7.377017,4.1974253e-08
Li3NF4Br4Zr3,-7.377937,4.1885446e-08
Li4SZr5,-7.3791156,4.177192e-08
Li2Ti7Zr,-7.38074,4.161595e-08
Li2Zr2Ti,-7.381175,4.15743e-08
LiZr2Ti3,-7.3831434,4.1386297e-08
Li3SiGe6,-7.3833027,4.1371123e-08
LiAl6Ge3,-7.383337,4.136785e-08
Li4N5S7Al3Si4,-7.386259,4.1090452e-08
Li2Zr5Ti7,-7.3864937,4.106826e-08
LiGe2Si4Al2,-7.387461,4.097687e-08
Li2ZrTi2,-7.38747,4.097606e-08
Li2S2OAl,-7.3879104,4.0934513e-08
Li4Cl5La4,-7.3885245,4.0876667e-08
Li2N3Si6,-7.389778,4.0758845e-08
Li7Br6La6N4Ti,-7.3906846,4.067386e-08
Li3N5Ti2,-7.391406,4.060635e-08
Li2La4Zr3Ti2,-7.3914924,4.059828e-08
Li6Ge4Al4S3,-7.3915415,4.059369e-08
Li2Al7Si3LaP5,-7.39262,4.0492996e-08
LiTi6Zr4,-7.3939977,4.0364757e-08
Li7O6SZr5Ti3,-7.3944173,4.0325773e-08
Li7TiGe4Al7Zr,-7.394731,4.029665e-08
Li4P7O,-7.396047,4.0174722e-08
Li4OP7,-7.396047,4.0174722e-08
LiGe4Al5O,-7.396747,4.011002e-08
Li3La3N2S5Al6,-7.3972282,4.006561e-08
Li2Ge3Si4P7,-7.3983135,3.9965613e-08
Li5ClBr4,-7.3986506,3.99346e-08
Li2Al7P6Cl2Ge4,-7.4021015,3.961854e-08
Li7F5Si6LaCl,-7.4056845,3.929303e-08
Li7Si4P6O3N6,-7.406701,3.9201158e-08
Li2N2S3Ge7Al5,-7.4071684,3.9159e-08
Li2N4Ge,-7.4073424,3.9143313e-08
Li3Zr2Al6F4S6,-7.4080906,3.907594e-08
Li2SiCl3Al4,-7.408575,3.9032372e-08
LiTi4Zr4,-7.411439,3.8775827e-08
Li7Ti2Zr2,-7.4115276,3.8767908e-08
Li6Br4La3,-7.413329,3.860743e-08
Li2Cl4SLa6,-7.4158654,3.8382616e-08
Li2Ge6Al3,-7.4159513,3.837503e-08
Li4O4Br5La4,-7.4160776,3.836387e-08
Li2P3Al2Si,-7.416206,3.835254e-08
Li6O2FCl4,-7.4173665,3.825018e-08
Li5O7AlTi2Zr2,-7.418946,3.8111338e-08
Li6La6GeAl5,-7.419053,3.8101927e-08
Li5F4P4Ti3Zr2,-7.4200597,3.8013717e-08
Li7Br6Cl,-7.4202714,3.799519e-08
Li2Ti5Zr5,-7.421091,3.7923545e-08
Li6Ti5Zr2,-7.4213557,3.7900442e-08
Li3P4Si6Br5,-7.421438,3.7893244e-08
Li6Ti4La7F2P4,-7.4217806,3.7863384e-08
Li7Ti7Zr2,-7.4238205,3.7685954e-08
LiAl6Ge6O,-7.423907,3.7678465e-08
Li7Ti5Zr6,-7.4255004,3.7540463e-08
Li3Al6PLa4N3,-7.426935,3.741664e-08
Li3LaAl4,-7.4271426,3.7398774e-08
Li3LaAl4,-7.4271426,3.7398774e-08
Li4GeAl5,-7.427248,3.73897e-08
Li6OSi4N5Cl2,-7.4275255,3.7365815e-08
Li3N7Cl5Ge2Al6,-7.427732,3.7348055e-08
Li3Zr4La6,-7.4288983,3.724789e-08
LiSi3Al7Br4N3,-7.4303427,3.712422e-08
Li3S4F7Ti7,-7.4304647,3.7113786e-08
Li3AlSi3N2,-7.430754,3.708906e-08
Li5F3N2,-7.4308314,3.708246e-08
Li6SiAl3,-7.433725,3.6836227e-08
Li6Al3Si,-7.433725,3.6836227e-08
Li7F4P5,-7.4342904,3.678829e-08
LiBrCl4Ge4Si4,-7.4352126,3.6710254e-08
LiTi2Zr4,-7.435664,3.6672105e-08
Li2F5Zr7Br5O4,-7.436374,3.66122e-08
Li7Ti7Si3,-7.4366126,3.6592105e-08
Li7F4ZrN2Ti7,-7.4367642,3.657933e-08
Li4Ti6La5Br7F6,-7.437409,3.6525073e-08
LiGe3PN3,-7.437862,3.6486995e-08
Li7NSi2S4Al5,-7.438778,3.6410118e-08
LiN5La,-7.439049,3.6387416e-08
LiS5ZrF4Ti5,-7.4409237,3.6230666e-08
Li5BrGe2Al4O4,-7.441183,3.620903e-08
LiSSi2Ge2,-7.4423213,3.611426e-08
Li2NSi4,-7.4427896,3.6075342e-08
LiS3N2,-7.443474,3.6018548e-08
Li3Zr4F5P5,-7.4455957,3.584299e-08
Li7Si2Ti6,-7.4459624,3.5812743e-08
Li7Cl6ZrSi2F5,-7.448394,3.5612803e-08
Li4Zr2F7Cl5P7,-7.4486837,3.558904e-08
Li3Si3S2,-7.4507995,3.5416083e-08
Li4Ge2La6Si5,-7.450808,3.5415383e-08
LiF2Ti5,-7.451954,3.5322067e-08
LiSi6Ge2S3,-7.4520965,3.5310475e-08
LiCl6Ti2Si6,-7.4521995,3.53021e-08
Li4TiN3,-7.452808,3.5252675e-08
Li3Br4Ge6Si5P7,-7.4530554,3.5232596e-08
LiSi2La5Br3O4,-7.4556494,3.502278e-08
Li3ZrTi6,-7.4560122,3.499353e-08
Li6Zr6Cl3N4F7,-7.4562383,3.4975322e-08
LiTi7S4F7Cl,-7.463185,3.4420342e-08
LiP2F2GeBr3,-7.4637985,3.4371737e-08
LiGe2Al,-7.464572,3.4310577e-08
Li7Al5Ge3,-7.4653206,3.4251485e-08
Li3Ti3La4S2,-7.465881,3.4207325e-08
Li4F3P5Ge2Br2,-7.4659457,3.420222e-08
Li6F6Zr2P3,-7.467071,3.411371e-08
LiN6O2Zr4Ge7,-7.4682293,3.402285e-08
LiBr5Cl2Al6Ge7,-7.4692097,3.3946133e-08
Li7LaAl7,-7.470245,3.3865316e-08
Li2Br4ZrN7La6,-7.472673,3.3676507e-08
Li3Si7N6,-7.473347,3.3624268e-08
LiSiS,-7.473754,3.359279e-08
Li6FTi7,-7.4738164,3.358796e-08
Li6F2O,-7.474955,3.3500008e-08
Li7Ge6SAl6,-7.476095,3.3412178e-08
Li3Zr3O2,-7.4782577,3.3246227e-08
Li4Ti6Cl3SLa7,-7.4788227,3.3202998e-08
LiLa3Al3Ti,-7.47895,3.3193267e-08
LiP4N4Si4Ge2,-7.479345,3.3163104e-08
Li5Al7Ge5,-7.4811854,3.302285e-08
Li3LaP7Si7,-7.482351,3.2934356e-08
Li2Cl4F2Ti7,-7.482768,3.290273e-08
Li7La5P4F4N2,-7.48411,3.280123e-08
LiBrLa4Al2,-7.485984,3.2659997e-08
LiGe6Al2S2,-7.487625,3.2536803e-08
Li3La7S3,-7.488211,3.2492927e-08
Li2N5Ge6Al3Br7,-7.488326,3.248433e-08
Li3TiSi6Al,-7.4899616,3.2362227e-08
LiSSi4Br2,-7.489969,3.2361694e-08
LiSTi6,-7.490046,3.235594e-08
Li3Al4OS3,-7.4904494,3.2325897e-08
LiLa2Si5,-7.4904966,3.2322383e-08
Li4P6Si3,-7.490993,3.228546e-08
Li2ZrGeO3P,-7.4924207,3.2179504e-08
Li7Ge2Al7,-7.4925056,3.2173215e-08
LiGe4Br2S4,-7.4935226,3.2097955e-08
Li2Br7Al7Ge4,-7.493665,3.2087417e-08
LiTiGe6SSi5,-7.493849,3.2073856e-08
Li6S5P2La5F4,-7.493966,3.2065195e-08
LiS3Ge2,-7.4940352,3.206009e-08
Li2LaCl,-7.495305,3.196649e-08
Li2O2Si6Ge5,-7.495489,3.1952943e-08
Li6La5N2Al7,-7.4966607,3.186686e-08
Li3ZrO4Ge7P6,-7.4974957,3.1805655e-08
Li7F4GeZr7,-7.497733,3.1788268e-08
Li3OBr6Si7Al4,-7.500738,3.1569076e-08
Li3Cl6O5Zr,-7.5012126,3.1534604e-08
Li3S6P5,-7.502292,3.1456317e-08
Li7Al5N7Cl7,-7.5029597,3.1408e-08
Li2Br3F,-7.502988,3.1405964e-08
Li2S7Br3N5,-7.5032644,3.1385973e-08
Li7SiN7Cl6,-7.504338,3.1308495e-08
Li6Si6O5Ge4,-7.5054703,3.122696e-08
LiNS3,-7.506409,3.1159527e-08
Li4ZrLa7O3Ti2,-7.507902,3.1052593e-08
Li2Br3N3Al2,-7.5082517,3.102761e-08
Li2Ti2Cl3S7,-7.509605,3.093108e-08
Li5Ge2Al3,-7.510087,3.0896764e-08
LiZr7F,-7.5101514,3.0892185e-08
Li2N3Si5,-7.5103903,3.0875196e-08
LiF4Ti4Cl4,-7.5106797,3.0854626e-08
Li3OF,-7.510849,3.0842603e-08
Li2O2Ge5Br2Al4,-7.51146,3.0799253e-08
Li2Ti3Al7,-7.511962,3.0763665e-08
Li7F3N3Ti7,-7.5135446,3.0651762e-08
Li4F3Ti6Cl7,-7.5141735,3.0607403e-08
Li3O2FGe4Si7,-7.5147004,3.057029e-08
Li5Al3Ge6,-7.514968,3.055147e-08
Li5Ge5Al6,-7.515228,3.053319e-08
Li7F5S5,-7.517634,3.0364497e-08
LiZr2Br6P7Ge7,-7.5185857,3.0298025e-08
Li5F5Si5La5Al,-7.5201573,3.0188577e-08
Li2Br5Al5,-7.5203857,3.0172707e-08
Li7O6Cl,-7.5212865,3.011019e-08
Li6Cl6Al4La7N6,-7.521437,3.0099745e-08
Li6Br6N4La7Al,-7.523215,2.9976793e-08
Li5Zr5Ti,-7.5235353,2.9954684e-08
Li6F6Ge,-7.5240946,2.991613e-08
Li7Zr3P2F7S5,-7.526626,2.9742255e-08
LiAl4Ge5S,-7.5268993,2.972355e-08
LiAl6Ge7,-7.5278363,2.9659489e-08
Li6Si6Ge5,-7.5282583,2.9630684e-08
Li7La3Al4,-7.5295,2.9546088e-08
Li6F3Ge7Cl4,-7.530247,2.9495299e-08
Li4Ti4AlSi,-7.5307846,2.9458823e-08
Li4FBr2,-7.5310016,2.944411e-08
Li3Br3Cl,-7.53189,2.9383944e-08
Li5Zr6La7N2Ti2,-7.532499,2.9342774e-08
Li2FAl2Zr4O3,-7.5339603,2.9244195e-08
Li3N2Si2,-7.534661,2.9197064e-08
Li2O3Br7S7,-7.537156,2.902979e-08
Li4Si7Al6Ge2,-7.539021,2.89054e-08
Li6La7Br2Al5,-7.539322,2.8885381e-08
Li2Ge6O2Al7,-7.540185,2.8828033e-08
LiP3Al4ZrSi3,-7.5402126,2.8826198e-08
Li5Ge7Al2,-7.541445,2.874453e-08
Li7F5Ti7Si2,-7.5426254,2.8666493e-08
LiZr5O4Si3La6,-7.5431595,2.8631263e-08
Li5Al2Ti5,-7.5435843,2.8603267e-08
Li7Zr6Cl3F7Br4,-7.544182,2.8563944e-08
Li7TiN5F5,-7.544405,2.8549271e-08
Li3Si7N4,-7.544723,2.852837e-08
Li7Ge3F4Si5,-7.546255,2.8427907e-08
Li3Zr5N3Ti3F7,-7.546385,2.8419418e-08
Li7Ti2Al5Si6,-7.5473943,2.8353437e-08
Li2NO3Zr6F,-7.548136,2.830504e-08
Li5Al7P7,-7.5489073,2.8254831e-08
Li3N7Si5,-7.5491424,2.8239542e-08
Li5Zr4TiLa5,-7.54942,2.8221502e-08
Li3TiZr3,-7.5522337,2.8039244e-08
Li7N2OAl7,-7.5525765,2.8017118e-08
Li3Al3Si3O,-7.554011,2.792474e-08
Li5Al6SiP7,-7.554159,2.7915206e-08
Li3Al2Ti3Si7P5,-7.5546556,2.7883317e-08
Li3F6Si4Zr7,-7.5555863,2.7823623e-08
LiGeSi,-7.5555954,2.7823042e-08
Li4Si6F5S4La6,-7.5597305,2.7559382e-08
Li2La5Zr2,-7.559761,2.7557446e-08
Li3Si2S2,-7.5612044,2.746601e-08
Li3S4N5La4,-7.5629797,2.7353966e-08
Li5O5Ti4,-7.5639596,2.7292316e-08
Li6Ge6Al5,-7.5643134,2.727009e-08
Li4O4Br6Al5,-7.5658255,2.7175313e-08
Li2Si6Cl3N5S3,-7.5662847,2.7146594e-08
Li2Al2ClGe5F2,-7.5664988,2.7133215e-08
Li4Si5Al7O3,-7.5699162,2.6920539e-08
Li3Ti3Al,-7.5712395,2.6838642e-08
LiLa3Cl5N2O4,-7.5712476,2.683814e-08
LiGe4Cl2O,-7.571439,2.6826326e-08
Li4TiZr3,-7.571509,2.6821997e-08
Li2GeBr7OAl5,-7.572313,2.6772392e-08
Li5AlF4Ti5,-7.572847,2.6739489e-08
Li6Cl3O4,-7.573382,2.670657e-08
Li4Al5Ge5O7P4,-7.5734625,2.6701613e-08
Li7FAl5S4N6,-7.5745654,2.663389e-08
LiLa6Cl4,-7.574792,2.6620002e-08
Li6NF4S3Zr7,-7.574825,2.6617986e-08
Li6Ti7S,-7.577632,2.6446491e-08
Li3S4Al6La3,-7.577802,2.6436126e-08
LiLaP,-7.578188,2.6412655e-08
Li5N2OAl7,-7.5801244,2.6295147e-08
Li5Ge4Al5,-7.581949,2.618489e-08
Li4TiZr2,-7.5828433,2.613104e-08
LiN3Br6F2Ti,-7.584518,2.6030472e-08
Li6Al4La7Ti4Br,-7.5845504,2.6028529e-08
Li5Si6La6O5Al,-7.5852675,2.5985582e-08
Li3P2S7,-7.585942,2.594527e-08
LiTi7La4N2,-7.5866327,2.5904026e-08
Li6N7P7,-7.588513,2.5792124e-08
LiBr3Al4P5,-7.589307,2.5745017e-08
Li3O2Zr4N,-7.590972,2.5646496e-08
Li6Zr2N7Si3,-7.593102,2.552102e-08
Li7Ti7S2,-7.5985603,2.520227e-08
Li5SF5Ge,-7.599607,2.5141606e-08
Li2Al7Ge7,-7.6024227,2.4979128e-08
LiF2O7Ge,-7.603694,2.4906118e-08
LiSi2N5Al4La,-7.6038256,2.4898572e-08
Li2La6S2GeO7,-7.6044207,2.4864477e-08
Li5F3Br7,-7.604492,2.4860382e-08
LiAlN2Cl5,-7.6089153,2.4608473e-08
Li4Al2P6La5,-7.6095567,2.457216e-08
LiOTi,-7.6097107,2.4563446e-08
LiTiO,-7.6097107,2.4563446e-08
Li4F2Si5Br7,-7.61005,2.4544251e-08
LiSi5N5P,-7.6102347,2.4533826e-08
Li7Ge4Al6,-7.610339,2.4527926e-08
Li5La6Si7O2,-7.6106076,2.4512769e-08
LiN7O2S6Si,-7.6107287,2.4505933e-08
Li2GeSi3S6,-7.611163,2.4481434e-08
Li7F4Si2Zr,-7.612256,2.4419904e-08
Li5Zr4O3,-7.6136613,2.4341016e-08
Li4O5Ti5,-7.6166687,2.4173042e-08
LiTi5F3BrLa3,-7.617128,2.4147496e-08
Li7Al7Ge5,-7.617453,2.412942e-08
LiLa7Al6S5,-7.6195674,2.4012236e-08
Li7P2N4,-7.61975,2.400214e-08
LiAl3Br2,-7.6203346,2.3969854e-08
LiAl3Br2,-7.6203346,2.3969854e-08
Li4S2P7Al5,-7.6218596,2.3885836e-08
Li5F3S5Br4,-7.6237383,2.378273e-08
Li2Br6Ge7O5,-7.6239977,2.376853e-08
Li4S6N7,-7.6249204,2.3718085e-08
Li6Br4F7Zr5,-7.629628,2.3462366e-08
Li2FAl7Br7Ge5,-7.633255,2.3267246e-08
Li2N6Si,-7.6357136,2.3135902e-08
Li3Al6S3P2,-7.635753,2.3133794e-08
Li3OAl3Si,-7.6373687,2.3047898e-08
LiLa5Si,-7.637595,2.303588e-08
LiF5Ti6,-7.63863,2.2981062e-08
Li2P4La3Cl,-7.6399927,2.2909061e-08
Li2O6La6N3Br4,-7.640413,2.2886912e-08
Li7O7Al6BrP2,-7.6410894,2.2851282e-08
Li2Si5Ti3F5,-7.6412787,2.2841323e-08
LiS4NP7Ti3,-7.642333,2.278594e-08
Li3FZr3,-7.6433926,2.2730418e-08
Li3Ti4O4,-7.645092,2.2641645e-08
Li5Si5Al4Ge3O6,-7.6451674,2.2637717e-08
Li5Zr4La5,-7.645594,2.2615483e-08
Li2O6Zr7,-7.647244,2.2529733e-08
Li5ClO5,-7.647303,2.2526665e-08
Li6Zr7Br2F7,-7.647448,2.2519147e-08
LiCl2P5Ge6,-7.650821,2.2344919e-08
Li4La7N4Si7,-7.6524615,2.2260682e-08
Li2Al6Cl,-7.652746,2.2246095e-08
Li3Br2La3,-7.6550117,2.2130353e-08
Li6GeAl5,-7.6620884,2.1772665e-08
Li3AlP6,-7.663955,2.1679277e-08
Li3S2Si,-7.66758,2.149908e-08
Li3SSi2,-7.6686015,2.1448578e-08
Li2La7O3Ge6F,-7.670803,2.1340124e-08
Li4Ge2La3,-7.6711426,2.1323448e-08
Li3O3P4Al7,-7.672191,2.1272026e-08
Li2P4O3Al7Ge5,-7.6728363,2.124045e-08
Li7O7P2Cl5S7,-7.6742954,2.1169207e-08
Li5Zr3La4O5S,-7.67523,2.1123698e-08
Li2Al2N2Si,-7.6779466,2.0991981e-08
Li2N4SGe5,-7.6791353,2.09346e-08
Li4N5Ge4,-7.6823916,2.077822e-08
Li7Si2Al4S7,-7.682415,2.0777103e-08
Li5ZrF2,-7.683338,2.0732985e-08
Li5Ti3O4,-7.6847844,2.0664057e-08
Li5Si4Al2S4,-7.69114,2.0363847e-08
Li5F5Ti7N,-7.6938133,2.023889e-08
LiBr2S4Si7,-7.6938176,2.0238689e-08
Li3N2Si4,-7.6942577,2.021819e-08
Li6La6OTiBr5,-7.694536,2.020523e-08
Li5O5Br5Ge2La6,-7.6964803,2.0114985e-08
Li4F2SZr7O4,-7.6978064,2.005366e-08
LiLa7Ge4O6Al3,-7.69821,2.003504e-08
Li7SiAl6S3,-7.6985726,2.0018307e-08
Li6Al2F6Cl7Zr5,-7.7004747,1.9930825e-08
Li2La5O7Br4,-7.704019,1.9768828e-08
Li4Si7N3,-7.7047324,1.9736383e-08
Li2Br5Al7S2,-7.705553,1.9699126e-08
Li2P4F,-7.707378,1.9616525e-08
Li6N4Al7,-7.7103114,1.948447e-08
LiF3Zr4Cl4,-7.710807,1.9462254e-08
Li3Si2P6,-7.7120957,1.9404581e-08
Li3Si2P6,-7.7120957,1.9404581e-08
Li4Al7Cl7,-7.712362,1.9392695e-08
Li2Si7N,-7.7129045,1.936848e-08
Li3F3Ti5,-7.713804,1.9328414e-08
Li2Al7Si2Cl5,-7.7139792,1.9320607e-08
Li5SiF3,-7.7139955,1.9319886e-08
Li6N5Zr2F3,-7.719749,1.9065624e-08
LiCl4Zr3Ti5F3,-7.7203584,1.903889e-08
Li2P7Al3FZr,-7.72063,1.9026979e-08
Li5Al6Si4O3La7,-7.7217827,1.8976552e-08
Li5Al3Si6O3,-7.7221723,1.8959538e-08
Li7O2P4F2,-7.722535,1.8943702e-08
LiBr6Si5N4,-7.7228284,1.8930916e-08
Li3N6S4,-7.723126,1.891795e-08
Li5Si4Al3S2,-7.7235317,1.8900282e-08
LiLa3P2TiO,-7.724995,1.8836701e-08
Li5Ti4Al2,-7.7254753,1.8815888e-08
Li3F3Ti7,-7.7255855,1.8811114e-08
LiBr4Ti2F6,-7.7259254,1.8796394e-08
LiS2GeCl5O6,-7.728085,1.8703158e-08
LiAlS4,-7.728886,1.8668691e-08
Li7Zr4La7Br2,-7.7304244,1.8602684e-08
Li5TiF4N2,-7.73163,1.8551122e-08
Li5Ge3Al3,-7.732184,1.8527468e-08
Li4F5La3Al6O7,-7.733065,1.8489914e-08
Li2AlCl3S6,-7.7336326,1.8465771e-08
LiP4GeAl7Si3,-7.733835,1.8457156e-08
LiOBr,-7.7349663,1.840915e-08
LiN4GeCl7,-7.7359066,1.8369333e-08
Li3Cl4Al7N2P7,-7.7360516,1.8363203e-08
LiLa3P6,-7.738627,1.825463e-08
Li4Al4N7Br5,-7.738702,1.8251484e-08
Li5N5S2,-7.738918,1.8242408e-08
Li5Zr5O4,-7.739366,1.822359e-08
Li7La6S4,-7.7424345,1.8095289e-08
Li2Al6N3,-7.7447143,1.8000549e-08
Li2Ti3O5Zr3P3,-7.7470407,1.7904378e-08
Li4F7BrS7Ti3,-7.747425,1.788854e-08
Li6N6La5Br2,-7.748078,1.7861673e-08
Li3ClBr4O3Si5,-7.7514634,1.7722973e-08
Li7La5Ge2,-7.751793,1.7709532e-08
Li5P3La5,-7.753206,1.7652013e-08
Li3SN6La4F6,-7.754272,1.7608729e-08
Li2Br5Si2Al3,-7.757169,1.7491669e-08
Li7S3N7,-7.758391,1.7442515e-08
Li7N3Al4,-7.758716,1.7429459e-08
LiPGe6Si6,-7.75919,1.7410446e-08
Li5Al2S5,-7.7608805,1.7342813e-08
Li3F5Ti6P,-7.762063,1.7295653e-08
Li4N2Al3,-7.762708,1.726998e-08
Li3Al6O,-7.765684,1.7152043e-08
Li3Al6O,-7.765684,1.7152043e-08
Li7O3Al7,-7.7658525,1.7145398e-08
Li7Al7O3,-7.7658525,1.7145398e-08
Li2Br6S3F4Al3,-7.7699203,1.698555e-08
Li6Zr5F5P,-7.77089,1.6947661e-08
Li3Br4Cl4O5Al2,-7.771441,1.6926183e-08
Li3P7Zr3O7La7,-7.7747335,1.6798344e-08
Li4Al3La2,-7.775314,1.6775912e-08
Li4Al3La2,-7.775314,1.6775912e-08
Li6Si2O3P7,-7.7782855,1.6661515e-08
Li4Br6Si2F3,-7.779779,1.6604318e-08
Li6O5Zr5,-7.7800074,1.6595587e-08
Li7Ti4N6F7,-7.7836285,1.6457792e-08
Li6Ge3Ti2F6,-7.7838244,1.6450366e-08
Li5Al6S4,-7.785462,1.6388459e-08
Li2La3Ti4,-7.786089,1.6364814e-08
Li6Al6La5,-7.7866154,1.634499e-08
LiP3La3,-7.7883186,1.628101e-08
Li3S7ClN5Ge6,-7.788476,1.6275113e-08
Li6La7Ge3,-7.7902703,1.620801e-08
LiGe2O,-7.7909894,1.6181195e-08
Li4S7NLaO6,-7.793499,1.6087961e-08
Li7N6Ti,-7.7941647,1.6063321e-08
Li5Ge4O6Si7,-7.794559,1.6048743e-08
Li2ClSi4La4,-7.7948785,1.603694e-08
