formula,log_conductivity,predicted_conductivity
Li4La2F2Zr6Ti,-6.8977184,1.2655566785147693e-07
Li7N4S5,-6.8985233,1.2632133303002623e-07
LiBr6Cl3O5Ge6,-6.9012527,1.2552993385968972e-07
LiLa4Al5Zr2,-6.9013414,1.2550429833213195e-07
Li4La2F5Ti,-6.902151,1.2527055455853517e-07
Li3Zr6N5,-6.902197,1.2525728674007418e-07
Li5N7SP2Br6,-6.9022717,1.2523574395041633e-07
Li3O7N4Zr6,-6.9030943,1.2499875862265695e-07
Li5Br6Si2FGe,-6.903583,1.2485817996222038e-07
Li7Ti3SZr6F2,-6.90375,1.2481017726257764e-07
Li4N3Si2La2Ge7,-6.9043064,1.2465037804824992e-07
Li3Cl4Zr4Br,-6.9046874,1.2454107210450073e-07
Li4Zr7F2,-6.9058867,1.2419762756931076e-07
Li7ZrSi6,-6.906565,1.2400380171809957e-07
Li3S4ClP6,-6.906634,1.2398410176102292e-07
Li2S3P3,-6.9070454,1.23866709277023e-07
Li3Si7Ge4Zr2Al6,-6.907501,1.2373683407861765e-07
Li5LaF2,-6.907995,1.2359616628971024e-07
Li5Br6O5GeZr7,-6.908037,1.235842140586789e-07
LiAl7Ge6N5La6,-6.9085174,1.2344758549286834e-07
Li3Ti5N7S3F5,-6.9098377,1.2307286199337886e-07
LiGe6Br,-6.9108167,1.22795739822504e-07
Li6Ti2O7Ge7S2,-6.9108644,1.2278225350071316e-07
Li6F3Cl,-6.911296,1.226602936335738e-07
Li5Al7La2Ge,-6.91146,1.2261398291290877e-07
Li2Zr3La3,-6.91187,1.2249828259252592e-07
Li2P3AlBr2O3,-6.9127884,1.2223950989999922e-07
Li2Ti5Cl7Zr4,-6.9134254,1.2206034692719583e-07
Li6Br6Cl3Al4O2,-6.914075,1.2187791050549652e-07
Li7Si4Al7O7Zr3,-6.9149437,1.2163436717958676e-07
LiSi6N5La3O3,-6.9151683,1.2157147893889188e-07
Li5Al6Cl4,-6.9158072,1.2139276399628523e-07
Li6Ti5Br3,-6.9166102,1.211685190853545e-07
Li6S2NTiAl6,-6.917271,1.2098429552773038e-07
Li5N7Ge,-6.9173727,1.2095596760085952e-07
Li4Si6S6OP,-6.917737,1.2085454843771304e-07
Li3Cl4S7,-6.9180317,1.2077256776402323e-07
Li5Al3La5Cl5,-6.9195595,1.203484496531018e-07
Li4Cl7Si4,-6.9199557,1.2023870772784683e-07
Li2P3Ge2,-6.9202924,1.2014552514031082e-07
Li3O7Al4Zr7La7,-6.9204416,1.201042567514648e-07
LiSiZr5,-6.9206266,1.2005310584665232e-07
LiTi4Cl3,-6.921881,1.1970684922690947e-07
Li2Si7Ge7P3,-6.922087,1.1965008183873194e-07
LiLaN2Si5,-6.92225,1.196051830323446e-07
Li6O5Zr7Br6,-6.9222946,1.1959290077344787e-07
Li4Cl2Al7GeP7,-6.9230595,1.1938245347463388e-07
Li6TiZr3P,-6.92418,1.1907483818337404e-07
Li4S6ClN4,-6.924244,1.190572919596288e-07
Li7S2Br3,-6.9243517,1.1902777079116439e-07
LiBr3Ti5O5,-6.9243784,1.1902045330516551e-07
Li5O4Cl2Ti,-6.925358,1.1875229184778728e-07
LiBr6Si3,-6.9256725,1.1866632696052356e-07
Li5N2Si3La7Br6,-6.9257665,1.1864064524428073e-07
Li2La6Cl6Al7,-6.9258623,1.1861447746917538e-07
Li7S4O2Si7,-6.926022,1.185708682352795e-07
Li3Zr3Cl,-6.926163,1.185323787322788e-07
Li6S6Al5N3,-6.926261,1.1850563452279828e-07
Li7S5F4Ge2N,-6.9262934,1.1849679388701225e-07
Li2S6La3,-6.9269,1.1833139924744619e-07
Li4Si7N2Zr2Ge3,-6.9269543,1.1831660515362532e-07
Li4SiO2,-6.927122,1.1827092678299671e-07
Li7Al5Ge7Br5Si6,-6.9276686,1.1812216545566564e-07
Li6S5Br4,-6.9281974,1.179784266069577e-07
Li3La2Al2Br,-6.928739,1.1783138976293156e-07
Li3SiSLa2P5,-6.930345,1.1739645965053332e-07
Li3Ti7Cl7Zr2,-6.930933,1.172376217829614e-07
Li6Zr6La5Ge,-6.932105,1.1692166736520171e-07
Li4Al5P2,-6.93249,1.1681806279046467e-07
Li4Br3Ti6,-6.932733,1.1675271807549043e-07
Li3La7F2Ge4Ti7,-6.93286,1.167185812673559e-07
LiClGe2PAl2,-6.9332356,1.1661768072844183e-07
LiO2GeZr2,-6.9336452,1.1650774591271994e-07
Li3S2Zr3Al4P7,-6.933807,1.1646434807330266e-07
Li4Zr3La,-6.933972,1.1642010858087655e-07
Li3Br3Cl2Al2,-6.934472,1.1628615210394789e-07
Li6Al2O3NGe5,-6.9344735,1.1628575046650102e-07
Li4Al5P,-6.9351096,1.1611555437865758e-07
Li7Si7Ge2,-6.935123,1.1611197173027112e-07
Li5Al7La4S6,-6.935765,1.1594045489437825e-07
Li7O4Si,-6.9367824,1.156691648720508e-07
Li6F2S6P5,-6.937252,1.1554416009838758e-07
Li4Cl3P5O4Zr,-6.937545,1.1546623366180498e-07
Li6LaZr6,-6.938002,1.1534479459847694e-07
Li5N2Zr6,-6.9390197,1.1507481887567028e-07
Li2P3Ti5Al3La6,-6.9391966,1.1502795530511408e-07
Li4Al4N6Br7Cl5,-6.9396105,1.1491838128854453e-07
Li6La2Zr5,-6.9403906,1.1471214481454753e-07
Li4Ti5N3Br4,-6.9405007,1.1468306729483393e-07
Li5Ge3Al3N6Si3,-6.940663,1.1464021714340218e-07
Li5P4S2Si2Al7,-6.9420466,1.142755709991595e-07
Li5Zr7Si5F5,-6.9430833,1.140031102538129e-07
Li4SiAl3N2Ge5,-6.9438357,1.138057748403827e-07
LiZrGe7,-6.9440312,1.1375455608698048e-07
Li4SP4,-6.944785,1.1355728484613091e-07
Li4O2Zr4N,-6.944916,1.1352303674588732e-07
LiBr4FGe4,-6.944941,1.1351650202267052e-07
Li2FGe7,-6.9457726,1.1329934522147293e-07
Li3Ge4P5,-6.9464483,1.1312320473095836e-07
Li5P4BrP7N5,-6.9465137,1.1310617089590582e-07
Li7LaSSi5,-6.947259,1.1291223396736735e-07
Li5Ti4Br5,-6.947706,1.1279607821264118e-07
LiZr2Si,-6.947913,1.1274232845154481e-07
Li7S7P5NO3,-6.948827,1.1250530464714223e-07
Li7Br7O6S6,-6.9490814,1.1243942085294788e-07
Li4Cl4S2Al7P3,-6.9493136,1.1237932003131066e-07
LiCl7S7Si4Ti7,-6.951155,1.1190384266022414e-07
Li5Al3Ge6P7,-6.9511905,1.1189469581581032e-07
Li7F5S6Ge7P6,-6.951523,1.1180906095445215e-07
LiTi5ZrLa,-6.951624,1.1178306154021693e-07
LiTiBr,-6.9527216,1.1150090696124943e-07
Li3P3SClSi7,-6.9540787,1.1115302847959474e-07
Li2N7Ge,-6.954553,1.1103170272952269e-07
Li4Br2Br3Ge,-6.954739,1.1098416016153332e-07
Li2S4F,-6.955024,1.1091135216905375e-07
Li4La3Br3Al2,-6.955718,1.1073425802308837e-07
Li5La2F3N7,-6.9561257,1.1063035347301957e-07
Li6Ti4F3Br5La2,-6.9566936,1.1048578355380931e-07
Li2O3Ti2P2,-6.957012,1.104048113503877e-07
Li6OSP6,-6.9573684,1.1031424576549159e-07
Li6S2N2La3,-6.9577637,1.1021388211068662e-07
Li3Ge5F3Zr3,-6.9578495,1.1019211020836292e-07
Li4Br4F2Zr5,-6.958378,1.1005809719979305e-07
LiNGe3,-6.9585934,1.1000352446825858e-07
Li7Cl5La3,-6.958705,1.0997526065958933e-07
Li6Ge7ClSi4,-6.959185,1.0985377865541173e-07
Li6Al6S5P2,-6.95928,1.0982975125450307e-07
Li6Si5N3,-6.9594254,1.0979298686172988e-07
LiN4Br4S5,-6.9602213,1.0959196147597331e-07
Li4PS6Br5O3,-6.9607224,1.0946558441082539e-07
Li3S4Cl2La7,-6.9620614,1.0912860409132035e-07
LiSi2Ti5F4P7,-6.9623895,1.090461909478998e-07
Li6La7Ti6P3Br,-6.9632173,1.0883853815508332e-07
Li2F4Al4La7Ge4,-6.9637947,1.0869393209277591e-07
Li4La3N6,-6.9638557,1.0867866626621059e-07
Li6Zr5La4,-6.9641767,1.0859836830269997e-07
Li5P4LaSi7Al5,-6.9643354,1.0855869150913626e-07
Li5Zr4Br5F4N3,-6.964569,1.0850031524042119e-07
Li7N5Ge7,-6.9647336,1.0845920081529801e-07
LiN3P6Al4La4,-6.9653354,1.0830901344715826e-07
Li3N5P5S4,-6.9660444,1.0813233967892193e-07
Li3Al7Cl,-6.966496,1.0801995698417811e-07
Li6S5S4P6,-6.9681654,1.0760553225222892e-07
LiLa6Cl6,-6.96875,1.0746078283213175e-07
Li3Cl5Ti7Br7,-6.9696183,1.0724614740249924e-07
Li3SGe3N6,-6.969984,1.0715587821948595e-07
LiS4P3Ge7Al,-6.970041,1.0714181521728658e-07
Li7FSi5S4,-6.970551,1.0701607045918496e-07
Li2La5S5P3F3,-6.971177,1.0686192665976545e-07
Li5Ge3F2,-6.971429,1.0679993785885786e-07
Li2S6Br3Al4,-6.9720187,1.0665501963592383e-07
Li7Al3Zr7F,-6.9722533,1.0659742159636615e-07
Li4Ge4O7Zr5Si2,-6.972366,1.065697630114986e-07
Li7ZrN7Si3,-6.9726653,1.0649634429902199e-07
LiN3OZr,-6.9728827,1.0644304748690872e-07
Li2Si2Cl3,-6.9737725,1.0622518594848241e-07
Li4Ge7Si5ZrO3,-6.9739776,1.0617503186446898e-07
Li6Ti5Zr4Si2,-6.9743505,1.0608390550185204e-07
Li5La2Zr4,-6.9743853,1.0607540534317965e-07
Li3Si2Ti,-6.974707,1.0599685996962025e-07
Li5Zr4O6ClN7,-6.975237,1.0586758346972699e-07
Li5Zr4Cl2,-6.9752517,1.0586400012431471e-07
Li2Ti3Ge,-6.975536,1.0579472158758312e-07
Li3Br5Si2Ge6O2,-6.976127,1.05650851104094e-07
Li4Br3Ti5,-6.976251,1.0562068992084063e-07
LiZr7Cl4O7,-6.9773965,1.0534247068200721e-07
LiBr5Al7Zr3Ge4,-6.9788647,1.0498694537899114e-07
Li4Br5La3F4,-6.97911,1.049276629632535e-07
Li7F4S6,-6.979326,1.0487548928635901e-07
Li7Zr5La3,-6.979452,1.048450666227514e-07
Li7F4Br,-6.980052,1.0470031782221623e-07
Li3Zr2Br,-6.981552,1.0433931951650093e-07
Li3S3SGe6P4,-6.982066,1.0421590398069355e-07
Li6Si6SN7P7,-6.9824023,1.0413523465683337e-07
LiF2Al7Zr6P3,-6.982527,1.0410533835333659e-07
Li6Si5F2Al4Cl,-6.9836555,1.038351751952936e-07
Li3BrTi3Cl2,-6.98514,1.0348085300490058e-07
Li5Al7N4Zr2,-6.9862485,1.0321706365714789e-07
Li2S5Br4Si5,-6.986282,1.0320910215079765e-07
Li5Ti6O4Zr6P7,-6.987217,1.0298714053204037e-07
Li3Si6La7Zr5,-6.987521,1.0291507621399905e-07
Li5Zr2Cl4F,-6.9886394,1.0265038911923528e-07
Li7BrTi2O5,-6.988818,1.0260818367786721e-07
Li4La6P7F2Si3,-6.98968,1.0240472602699587e-07
Li4F2Si5La5P6,-6.991339,1.020142873443477e-07
LiS2Br2Al3Ge5,-6.993451,1.0151939010581074e-07
Li7Cl7S4O4,-6.9935465,1.0149706876332116e-07
Li2Si7La4,-6.9935837,1.0148837528593573e-07
LiZr5La5Ti2,-6.993813,1.0143480531651394e-07
Li3Al6S7PGe7,-6.994802,1.0120407504659194e-07
Li7F7Zr2Br7Al6,-6.995705,1.009938666704793e-07
Li3Zr4SiAl,-6.9958043,1.0097077739591558e-07
Li6Ti2Si2F3Zr4,-6.9961414,1.0089243414262927e-07
Li7N4La5SiZr2,-6.996205,1.0087766009125971e-07
Li3La4OGe2Zr,-6.9966145,1.0078258650835081e-07
Li2ZrS7P5,-6.9971924,1.0064856794280194e-07
Li7O5Zr4,-6.997246,1.0063614680789651e-07
Li7F6Zr6Al6La7,-6.9977775,1.0051306121140217e-07
Li6GeBr3,-6.9979377,1.0047599138067463e-07
Li3O5NZr6S2,-6.9993277,1.0015492267718179e-07
Li2TiAl3P6Br3,-6.9994392,1.0012921237936926e-07
Li4Cl2GeLa7,-7.000061,9.998595521730478e-08
Li6F5La2,-7.000676,9.98444663268931e-08
Li2Ti5O,-7.0012674,9.970859577406885e-08
Li6F3Br7,-7.0016203,9.962760724542508e-08
Li5N6Br6,-7.0017347,9.960136722224144e-08
Li7O5N2La,-7.001833,9.957882559013948e-08
LiSi6Al2La,-7.0018616,9.957226814868434e-08
Li4Zr6Si3,-7.0023065,9.947031654455878e-08
LiGe5Al4Br3,-7.002955,9.932189567917272e-08
Li7TiAl4,-7.0033607,9.922915658231427e-08
Li6F5S3La5Ti7,-7.003887,9.910897850951622e-08
LiBr7O7La4S5,-7.0040865,9.906346169687716e-08
Li4Ti4NBr3,-7.004155,9.904783793861817e-08
Li5SiS3,-7.004624,9.894093268392692e-08
Li5Al6Br4,-7.004827,9.889469604775634e-08
LiAl2La2Cl2,-7.0052447,9.879962586457618e-08
Li7N3Si4F2Zr2,-7.0062957,9.856081817291245e-08
Li7N7O6Ti4,-7.0065203,9.850985957790294e-08
Li3La7O4Zr4P6,-7.0071974,9.835639445324914e-08
Li2NBr7Cl,-7.0095997,9.781383799968087e-08
LiLa3Si3Ge4P7,-7.009805,9.77676102990524e-08
Li7TiO3P2,-7.0099974,9.77243071420153e-08
Li2FS7Ge6P4,-7.0104666,9.761878545805176e-08
Li3Br6P4Si3Ge7,-7.0110607,9.74853375946091e-08
LiClNAl,-7.011538,9.737825773455504e-08
Li5Al7S3Zr,-7.01161,9.73621151085295e-08
Li5Si7La5,-7.012495,9.716391379216852e-08
Li5Si4Cl5P4Al7,-7.0127983,9.709608072451827e-08
Li4Zr7La6O3,-7.0128183,9.709160938771408e-08
LiO3AlBr7,-7.013587,9.691990951371354e-08
Li5Ti5Br2Cl6,-7.014501,9.671614996758028e-08
Li2Al2Ge2FS,-7.0148706,9.663387610928519e-08
Li4Zr2Ti6Ge3,-7.0160413,9.637373709604504e-08
Li3La3P4Al,-7.016416,9.629062375413012e-08
Li2Zr2SZr3,-7.01657,9.62564853345503e-08
Li3Br7Al4,-7.0172853,9.60980776255939e-08
Li2N4Si7LaCl,-7.01818,9.590030756215681e-08
Li2La7S6,-7.0198956,9.552221841735633e-08
LiLa6S3,-7.020173,9.546122431379299e-08
Li3Ti3La2,-7.021596,9.514894998535557e-08
Li7S3Cl3La6,-7.021643,9.513865338049158e-08
Li4Cl7ZrN6,-7.0228395,9.487690302571202e-08
Li7Al4La6BrP2,-7.024416,9.453312180272848e-08
Li4Cl5Si4Al6,-7.025751,9.424297778179184e-08
Li4Si3Ge5Al4Br6,-7.0264645,9.408827363143007e-08
Li5BrCl6O3,-7.026693,9.403878298253192e-08
Li6F5Ti3Si7Br6,-7.0269127,9.3991222867074e-08
Li7S5La7Ti2,-7.026936,9.398618035136571e-08
Li6Br3S,-7.028942,9.355306058570267e-08
Li5Si3O2Br5,-7.0289793,9.354502599291385e-08
Li6AlO3,-7.0293303,9.34694527572368e-08
Li6PBr3La4,-7.0293927,9.345602390859847e-08
Li5P6Ge5,-7.0295563,9.34208253814972e-08
LiLa5Zr4,-7.0304046,9.323852617648708e-08
Li3GeN4,-7.030764,9.316139863751708e-08
Li5F2P3Ge4N,-7.030949,9.312172235989966e-08
Li4Al2Br4Ti5F4,-7.0315304,9.299714157906736e-08
Li7Ge7FN4Cl5,-7.0322485,9.284349913223635e-08
Li2Br7O,-7.032287,9.283526896484416e-08
Li7P2Cl5N6La7,-7.032818,9.272183118010603e-08
Li2Ti2O3N3,-7.0349736,9.226275103586324e-08
Li3Al3Cl,-7.035366,9.217942611647486e-08
LiOZr3Cl,-7.0360456,9.203529315728656e-08
Li6Al3Zr5,-7.0363894,9.196246420330138e-08
Li2Cl6NSi3,-7.0374165,9.17452313187182e-08
Li7ClBr3La6N6,-7.037449,9.173836591153988e-08
Li4OGe7Si4,-7.0380144,9.161901112963905e-08
Li2Cl3Al7Ge,-7.0386925,9.147607038927985e-08
Li7O5Ti6Cl6La6,-7.0387197,9.147034139362574e-08
Li6S7Al6La3,-7.039256,9.135745654284e-08
Li5Cl7Zr6,-7.0394726,9.131190429156205e-08
Li2SiLa2N4,-7.0396194,9.128104430402408e-08
Li3Zr4N7F4,-7.040209,9.115720485905344e-08
Li4Ge5Al5Br6Ti,-7.0402093,9.11571418899089e-08
Li3Cl5Ge7Si6Br,-7.0413256,9.092313465602578e-08
Li6Br7F7Zr2P7,-7.042312,9.071685801745922e-08
Li6Ge5SN5Al5,-7.0423226,9.071464388165938e-08
Li4Br4P6Ge7,-7.042337,9.07116360856361e-08
Li7F3Ge4N3S4,-7.0426216,9.065221079804112e-08
Li7SP2ClN6,-7.0428677,9.060085580695031e-08
LiSi3Br5,-7.043045,9.056387570728319e-08
Li3Ti7O4,-7.044191,9.032521417075458e-08
Li5P7S4,-7.044204,9.032251045182908e-08
Li5N4Ge5,-7.045123,9.013158326169506e-08
Li4BrSi5Br2P7,-7.0453744,9.007942389999104e-08
Li4Br4Ti3,-7.0462837,8.989101825579223e-08
Li3La3Al3SSi3,-7.046286,8.989054219909993e-08
Li5F6N7La5Zr3,-7.048198,8.949566511834846e-08
Li6Si5SiLa7Cl2,-7.0488133,8.936895917399071e-08
LiLa4S5,-7.049061,8.931800209192997e-08
Li6S2Zr6La5,-7.050248,8.907421425003643e-08
Li5N7SiLaSi2,-7.0502524,8.907331181039317e-08
Li5Zr3Cl4,-7.052807,8.85509041668397e-08
Li6BrTi7,-7.052935,8.852480932554256e-08
Li5Al5O2P6,-7.053462,8.8417452952547e-08
Li7TiZrO4N2,-7.054574,8.81913518945333e-08
Li3S7Cl5,-7.055094,8.808581967839129e-08
Li3N4O6La3Cl7,-7.0551176,8.808103313619634e-08
Li3BrClF,-7.055786,8.794557647310076e-08
LiLa5P3,-7.0565267,8.779571094928669e-08
Li7BrNSi3La4,-7.0576167,8.7575636004978e-08
Li3O3Zr2P6Si7,-7.058074,8.748346983082894e-08
Li3N6S7,-7.058364,8.742507227175492e-08
Li3LaTi4O6,-7.058504,8.739689430020797e-08
LiNBr,-7.0586023,8.737711476612013e-08
Li6PGeF4,-7.059135,8.727000482940566e-08
Li4Al6Cl5,-7.059236,8.724971158137636e-08
Li7LaGe6Si6,-7.059607,8.717520955049525e-08
Li3Ge3Al5La7Si5,-7.059812,8.71340699515325e-08
Li7S2Si3Cl3N7,-7.060123,8.707169523470413e-08
Li3NTi4,-7.0605826,8.697959877643079e-08
Li6Si2P7Ge6,-7.061138,8.686843551151791e-08
Li4P2N5S5,-7.061651,8.676588482334838e-08
Li5O7La2Cl,-7.0622773,8.664084913537415e-08
Li6S7N4Si6,-7.0622997,8.663638049703704e-08
LiBr4Al4Ge5,-7.062822,8.653225073145384e-08
Li3Ti3Al4N7,-7.0629187,8.651298560723267e-08
Li2Cl6Si7Ti2,-7.0641823,8.626163788198557e-08
Li7P5P7,-7.0644917,8.620020526628738e-08
Li4Br2La2Zr,-7.0655785,8.598476328628796e-08
Li6F3P,-7.066172,8.586733811677806e-08
Li5Si5N6GeCl,-7.0670257,8.569871302849882e-08
Li5La7S4Si4,-7.06791,8.552439289945255e-08
LiS2Si,-7.0688667,8.533620001426846e-08
Li6Ti7BrZr2,-7.070263,8.506227621679473e-08
Li3Br7Si5Al5P,-7.0705805,8.500011239911952e-08
Li2ClP6,-7.0709295,8.493183356019859e-08
Li2Al4P4Ge6Cl,-7.071159,8.48869637602103e-08
Li3P7Ge6,-7.07174,8.477347774332584e-08
Li4Zr6Ti3,-7.0719595,8.473064257598152e-08
Li2La2Si5O5,-7.0734034,8.444940615975459e-08
Li2TiGe6,-7.073417,8.444676165472657e-08
LiZr4Si7Al,-7.074194,8.429581229841232e-08
Li4La3Zr3,-7.0742326,8.428832043771587e-08
Li7S6Ti3O5,-7.0755916,8.402497656218346e-08
Li6S3Br4,-7.0762315,8.390126329167276e-08
Li7Zr2BrTi7,-7.076273,8.389324629809715e-08
Li3F2Ge7,-7.0762763,8.389260883510249e-08
Li4S5Cl5Ge6O3,-7.0772157,8.371134117478021e-08
Li5Cl5Ti6O6Zr6,-7.0784264,8.347830071860927e-08
Li2LaZr,-7.0787296,8.342004119963896e-08
Li3Al3P3Cl2Si5,-7.078906,8.338616486046063e-08
Li3N2Ge4,-7.079111,8.334681338199457e-08
Li3Ti7Al,-7.079558,8.326107234515365e-08
Li4S4Br4Cl7,-7.081082,8.29694096541017e-08
LiZr3Ge4TiAl6,-7.081379,8.29126889456689e-08
LiS2La6,-7.081902,8.281290127069249e-08
Li4La5F4Si7,-7.082875,8.262757366294635e-08
Li2ZrGe2Ti3,-7.083123,8.25804033915022e-08
Li6Si3N2,-7.0839343,8.242627999266007e-08
LiF2Ti4S2,-7.083964,8.242064331774893e-08
Li6ZrClF5Br3,-7.0843525,8.234694654394697e-08
Li7La7SiS7,-7.0847707,8.226768945190158e-08
Li7Br5S6,-7.084799,8.22623288041049e-08
Li2Al5Br5P7N4,-7.086531,8.193491358385953e-08
Li6BrTi5,-7.086977,8.185081347334526e-08
Li3S6N2,-7.0870767,8.183202532424778e-08
Li5SiO3,-7.087538,8.174515092513188e-08
Li2Br3Zr5O7,-7.088711,8.152466070410053e-08
Li2Si4Zr,-7.0888143,8.150527179559537e-08
Li4Br3O3La3Ti4,-7.088933,8.148299807543613e-08
Li7N5S5,-7.089,8.147042840208388e-08
Li7Cl2Br4,-7.0895257,8.137187063803236e-08
Li3Cl7P,-7.0908527,8.112361588022519e-08
Li4TiF4Si6La5,-7.0908923,8.111621917392174e-08
Li4Ti4ClFZr5,-7.0932307,8.068063357225547e-08
LiGe3Si2La4Al,-7.0935616,8.061918436049264e-08
Li5Al2S2Si7P2,-7.09426,8.048964278752727e-08
LiAl2Br2Cl2,-7.094687,8.041054395359464e-08
Li7Ti7P7La7F6,-7.0955863,8.024420892786696e-08
Li7Al5Ge,-7.0959005,8.018617546592084e-08
LiSi7Zr4,-7.0968513,8.001081606687399e-08
Li6N3F2LaAl6,-7.098365,7.973242995239823e-08
Li7Zr5Al4La7,-7.098706,7.966985009360652e-08
Li2TiLaF2,-7.099643,7.949814591519525e-08
Li7Si4N6Br7,-7.099677,7.949192241645685e-08
Li7Zr7FBr2Cl4,-7.1022224,7.902738291439387e-08
Li5Zr6Al3,-7.1023,7.901326351541305e-08
Li7Si3Al7LaGe6,-7.102784,7.892525613932788e-08
LiBr4Si3Ge6,-7.103639,7.877002802795016e-08
Li4Ti2SN6Si7,-7.1038833,7.872573065090089e-08
Li4AlSi7La5,-7.104423,7.862795854157554e-08
Li4AlLa,-7.1045003,7.861396481019108e-08
Li7O6Zr2S6,-7.1046333,7.858989345554906e-08
Li2Br7Si6,-7.10508,7.850910021822803e-08
Li7Cl4Br3,-7.1058283,7.837394359348115e-08
Li7Zr4Cl3O6,-7.106849,7.818996162829405e-08
Li2O2ZrS,-7.107131,7.813920709897231e-08
Li3N5S5Ge4P4,-7.107428,7.808578848117681e-08
LiLa3F2Si7Al4,-7.108037,7.797636752213578e-08
Li3TiBr2,-7.109884,7.764544798253508e-08
Li3ClBr,-7.1102777,7.757509212377877e-08
Li3BrCl,-7.1102777,7.757509212377877e-08
Li5LaO5Al3,-7.1114225,7.737087350469503e-08
Li5Zr4Ge2,-7.111781,7.730703200050208e-08
Li2Al3O2Ge3,-7.113639,7.697700328464537e-08
Li3F6Ti2S5Zr3,-7.114109,7.689374267858438e-08
Li3Ge6P5Si4S4,-7.114468,7.683020641818645e-08
Li3P7Ge4F3Cl3,-7.114609,7.680526642656381e-08
LiP2Al,-7.114994,7.673720909258094e-08
Li4Cl6Al4La5,-7.1157136,7.661016540443868e-08
Li6Cl6Al3FZr6,-7.116334,7.650080409168909e-08
Li3Cl5La3F7Si7,-7.116787,7.642104991972398e-08
Li7F2S6Si7,-7.11698,7.638709603254345e-08
Li6Ti5Br2Cl5,-7.1175003,7.629563641297664e-08
Li2P2O,-7.118799,7.606782522906148e-08
Li4P4P3,-7.1192966,7.598071918629931e-08
Li4P2P5,-7.1192966,7.598071918629931e-08
Li6Cl4Br5,-7.1204295,7.57827742763235e-08
Li7S7Ti3O7,-7.1207623,7.572472415697793e-08
Li7P6O6Br6,-7.121363,7.562005693312985e-08
LiAl2Br4Ge7,-7.121604,7.557810526476543e-08
Li7Ti5Ge2,-7.1218195,7.554061217620757e-08
LiAl5NBr4Zr2,-7.123941,7.517250108190681e-08
Li4Ge7P7,-7.123992,7.516367395510971e-08
Li3O4F2BrS7,-7.124939,7.499995451387857e-08
Li7Al4N,-7.1250696,7.497740409739493e-08
LiFBr7,-7.1256104,7.488409748982444e-08
Li5N3Ge7,-7.1263475,7.475710933815404e-08
Li3OGe7,-7.126382,7.475117093013644e-08
Li5Br7Br3Cl3,-7.1275377,7.45525152075403e-08
Li5La2Al4,-7.1296287,7.419442953804339e-08
Li7GeBr6,-7.1309,7.397755950744074e-08
Li7O2Al2Cl7La5,-7.1315527,7.386646233844986e-08
Li2OLa4Br2N5,-7.1317797,7.38278634008896e-08
Li6Zr6Cl7,-7.1319437,7.37999894943631e-08
Li7FP4La4,-7.1321297,7.376838914120363e-08
Li2NGe2Si,-7.1321454,7.376572241891299e-08
Li2Zr3O7Br7Al4,-7.133558,7.352617947530098e-08
Li3Si3Ti2Ge7,-7.134694,7.333410566852773e-08
Li4Si6Ge2Zr2Al5,-7.135283,7.323471570830954e-08
Li6Al7Si5Zr3,-7.1353765,7.321895057852385e-08
LiPCl3,-7.1355476,7.319011002103528e-08
Li2S2O5Zr6,-7.1369925,7.294701076482614e-08
LiAl3BrLa3,-7.1373987,7.287881458871901e-08
Li3TiO2Zr2,-7.137702,7.28279356835028e-08
Li4LaTi3,-7.137793,7.281267726291271e-08
Li6La5FAl3P7,-7.1398053,7.247608071748443e-08
Li2SiFGe6,-7.140392,7.237823695156887e-08
Li5F7Br3La2,-7.1408114,7.230837472357712e-08
Li2OZr3N,-7.141024,7.227298629703707e-08
Li4S4La6Cl2Al5,-7.1418276,7.213937909207442e-08
Li4NF3BrZr5,-7.1424522,7.203570319400716e-08
Li5Br4Si2Al5,-7.1427197,7.199134707582643e-08
Li2Ti4S,-7.143468,7.186741102949913e-08
Li7Ge2ZrBr2La5,-7.1441307,7.175783051090364e-08
Li2P5N4Ge7,-7.146396,7.138451283279896e-08
LiS7Cl5N4,-7.1479025,7.113732004670281e-08
Li6Ti4Si3Al3F7,-7.1481156,7.11024228860505e-08
Li6Cl5S7O4,-7.1483836,7.105855962771743e-08
Li6Ti3O,-7.1490417,7.095096391391736e-08
Li4Ge2Al,-7.151441,7.056006951725932e-08
Li2Al6La3Cl4,-7.1528807,7.032654792553815e-08
LiO6ZrClTi4,-7.1532516,7.026651266700137e-08
Li6S4TiN6F,-7.153717,7.019125378049357e-08
LiGe5Al7Zr4,-7.155022,6.998065450937537e-08
Li5N6S5,-7.1553674,6.992502011902138e-08
Li2SClAl7La3,-7.155528,6.989916696508375e-08
LiAl2Zr,-7.15646,6.974932354244483e-08
LiGeSiAl5O2,-7.1566396,6.972048507187484e-08
Li2ZrGe5O2Si,-7.156677,6.971448123351871e-08
Li3FSi,-7.1567,6.971078929020043e-08
Li6ClZr6,-7.1571093,6.9645121439909e-08
LiZr2Cl4,-7.1573825,6.960132382196062e-08
LiCl4Zr2,-7.1573825,6.960132382196062e-08
Li6Al6Zr4La7,-7.1601796,6.915449273262394e-08
Li4Ge7OSi,-7.1602597,6.914173925703013e-08
Li7La2Ti6,-7.1604514,6.911122644349131e-08
Li3Br2N,-7.162505,6.878519930744932e-08
Li2ClO,-7.1628447,6.873141737577384e-08
LiSGe2,-7.162985,6.870921709272659e-08
LiGe2S,-7.162985,6.870921709272659e-08
